Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1629,8,T:System.Uri,,,,,"var response = await _httpClient.PostAsync($""api/portal-admin/records/{id}/status?status={Uri.EscapeDataString(status)}"", null, ct);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1625,168,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1625,128,T:System.Uri,,,,,Uri.EscapeDataString(kind)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1616,140,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1607,133,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1604,164,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1604,104,T:System.Uri,,,,,Uri.EscapeDataString(kind)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1599,8,T:System.Uri,,,,,"var response = await _httpClient.PostAsync($""api/portal-admin/white-label/action?tenantId={tenantId}&action={Uri.EscapeDataString(action)}"", null, ct);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1556,144,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1547,137,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1544,138,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1541,136,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1538,130,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1534,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1528,130,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1522,47,T:System.Uri,,,,,"url += $""&searchTerm={Uri.EscapeDataString(searchTerm)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1489,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1483,135,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1467,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1461,106,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1444,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1435,156,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1425,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1409,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1393,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1371,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1361,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<OpportunityStageUpdateResult>(cancellationToken: cancellationToken))!;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1343,121,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1327,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1305,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1295,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<EnrichmentJobDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1277,337,T:System.Uri,,,,,Uri.EscapeDataString(request.EntityType ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1277,268,T:System.Uri,,,,,Uri.EscapeDataString(request.JobStatus ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1277,195,T:System.Uri,,,,,Uri.EscapeDataString(request.ProviderStatus ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1277,121,T:System.Uri,,,,,Uri.EscapeDataString(request.SearchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1242,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<PagedResult<DuplicateGroupDto>>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1236,347,T:System.Uri,,,,,Uri.EscapeDataString(request.StatusCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1236,273,T:System.Uri,,,,,Uri.EscapeDataString(request.ConfidenceBand ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1236,199,T:System.Uri,,,,,Uri.EscapeDataString(request.SearchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1236,129,T:System.Uri,,,,,Uri.EscapeDataString(request.EntityType ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1219,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1207,143,T:System.Uri,,,,,Uri.EscapeDataString(optionType ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1188,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1154,12,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1154,12,T:System.Text.Json.JsonDocument,,,,,using var document = JsonDocument.Parse(content);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1140,8,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync(cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1124,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1114,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<LeadConversionResultDto>(cancellationToken: cancellationToken))!;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1089,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1073,8,T:System.Net.Http.HttpContent,,,,,return (await response.Content.ReadFromJsonAsync<PhoneContactEligibilityDto>(cancellationToken: cancellationToken))!;
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1060,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1047,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1035,163,T:System.Uri,,,,,Uri.EscapeDataString(referenceTypeCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1029,106,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,1019,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<IReadOnlyList<Guid>>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,984,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,962,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<CommissionMatchRunResultDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,955,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<CommissionImportResultDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,942,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<Guid>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,927,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,921,196,T:System.Uri,,,,,Uri.EscapeDataString(resourceCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,921,132,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,893,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,884,123,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,872,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,863,140,T:System.Uri,,,,,Uri.EscapeDataString(scopeTypeCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,854,8,T:System.Net.Http.HttpContent,,,,,"var response = await _httpClient.SendAsync(new HttpRequestMessage(HttpMethod.Delete, ""api/iam/user-roles"") { Content = JsonContent.Create(request) }, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,848,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,836,8,T:System.Net.Http.HttpContent,,,,,"var response = await _httpClient.SendAsync(new HttpRequestMessage(HttpMethod.Delete, ""api/iam/role-permissions"") { Content = JsonContent.Create(request) }, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,830,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,809,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,803,186,T:System.Uri,,,,,Uri.EscapeDataString(resourceCode ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,803,122,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,775,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,766,106,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,746,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,723,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,717,201,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,705,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,657,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,648,106,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,643,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,636,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<AuthenticatedUserDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,623,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<LoginValidationResultDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,604,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<UserProfileDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,598,8,T:System.Net.Http.HttpContent,,,,,if (response.StatusCode is HttpStatusCode.NoContent or HttpStatusCode.NotFound || response.Content.Headers.ContentLength == 0)          {              return null;          }
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,556,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,547,49,T:System.Uri,,,,,"url += $""&billingCycle={Uri.EscapeDataString(billingCycle)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,546,48,T:System.Uri,,,,,"url += $""&renewalType={Uri.EscapeDataString(renewalType)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,545,47,T:System.Uri,,,,,"url += $""&statusCode={Uri.EscapeDataString(statusCode)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,542,8,T:System.Uri,,,,,"var url = $""api/subscriptions?pageNumber={pageNumber}&pageSize={pageSize}&searchTerm={Uri.EscapeDataString(searchTerm ?? string.Empty)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,532,50,T:System.Uri,,,,,"url += $""&sourceService={Uri.EscapeDataString(sourceService)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,531,47,T:System.Uri,,,,,"url += $""&metricType={Uri.EscapeDataString(metricType)}"";"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,517,8,T:System.Uri,,,,,"var response = await _httpClient.DeleteAsync($""api/tenants/{tenantId}/features/{Uri.EscapeDataString(featureCode)}/reset"", cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,511,8,T:System.Uri,,,,,"var response = await _httpClient.PatchAsync($""api/tenants/{tenantId}/features/{Uri.EscapeDataString(featureCode)}/{(enabled ? ""enable"" : ""disable"")}"", null, cancellationToken);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,477,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,471,99,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,379,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,370,86,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,340,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,331,103,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,328,123,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,298,8,T:System.Net.Http.HttpContent,,,,,var result = await response.Content.ReadFromJsonAsync<IdResult>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,289,90,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,272,8,T:System.Net.Http.HttpContent,,,,,return await response.Content.ReadFromJsonAsync<AiAssistantResponseDto>(cancellationToken: cancellationToken);
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,src\Ams.Web\Ams.Web.csproj,File,src\Ams.Web\Services\ApiClient.cs,263,132,T:System.Uri,,,,,Uri.EscapeDataString(searchTerm ?? string.Empty)
